Raw,UTCTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
Raw,1755507891558,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,25,0.0,16399,119108349966903,46,24.0,595.1529541015625,0.8600000143051147,16,0.0,0.0,1.57542003E9,,,,0,,1,0.17,1.57542003E9
Raw,1755507891558,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,28,0.0,16399,119108351571680,40,25.0,385.0782775878906,0.8029999732971191,16,0.0,0.0,1.57542003E9,,,,0,,1,0.17,1.57542003E9
Raw,1755507891558,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,29,0.0,16399,119108345715697,70,20.9,78.41050720214844,1.9240000247955322,16,0.0,0.0,1.57542003E9,,,,0,,1,0.17,1.57542003E9
Raw,1755507891558,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,31,0.0,16399,119108354105199,19,30.7,172.6448974609375,0.06319999694824219,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.17,1.57542003E9
Raw,1755507891558,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,32,0.0,16399,119108347164368,31,27.2,-251.37794494628906,0.6769999861717224,16,0.0,0.0,1.57542003E9,,,,0,,1,0.17,1.57542003E9
Raw,1755507891558,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,194,0.0,16399,119108301027941,21,29.7,199.96380615234375,0.06210000067949295,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,4,0.17,1.57542003E9
Raw,1755507891558,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,195,0.0,16399,119108312758759,35,26.5,78.21070098876953,0.7444999814033508,16,0.0,0.0,1.57542003E9,,,,0,,4,0.17,1.57542003E9
Raw,1755507891558,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,13,0.0,49359,43490363160005,14,34.9,25.81309700012207,0.2305000126361847,16,-0.0,1872.6600783192619,1.60087501E9,,,,0,,3,0.12,1.60087501E9
Raw,1755507891559,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,12,0.0,49359,43490358049263,46,24.9,639.9317016601562,1.0735000371932983,16,0.0,0.0,1.60143744E9,,,,0,,3,0.12,1.60143744E9
Raw,1755507891559,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,1,0.0,49359,43490354702827,80,20.6,-414.4083251953125,2.137500047683716,16,0.0,0.0,1.60256256E9,,,,0,,3,0.12,1.60256256E9
Raw,1755507891559,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,24,0.0,49359,43490353727554,27,28.3,211.13804626464844,0.8360000252723694,16,0.0,0.0,1.60312499E9,,,,0,,3,0.12,1.60312499E9
Raw,1755507891559,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,8,0.0,49359,43490351046342,11,37.2,-2.375260353088379,0.23970000445842743,16,-0.0,1867.4108932046968,1.60537498E9,,,,0,,3,0.12,1.60537498E9
Raw,1755507891559,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,16,0.0,16399,119094298976565,46,25.1,251.74456787109375,0.8134999871253967,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507891559,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,9,0.0,16399,119094300897398,24,29.4,262.0200500488281,0.0925000011920929,16,-0.0,1920.3757538518662,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507891559,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,7,0.0,16399,119094303339962,70,22.0,-100.11979675292969,1.0010000467300415,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507891559,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,6,0.0,16399,119094301717708,70,22.1,243.66929626464844,0.9980000257492065,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507891559,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,4,0.0,16399,119094299183348,12,37.0,-1.3921988010406494,0.5472000241279602,16,-0.0,1920.3757538518662,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507891560,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,3,0.0,16399,119094308665041,17,32.9,-3.034224033355713,1.8567999601364136,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507891560,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,2,0.0,16399,119094305464942,35,27.0,11.455156326293945,5.097599983215332,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507891560,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,1,0.0,16399,119094302659312,9,39.6,-3.0151491165161133,0.11949999630451202,16,-0.0,1920.3757538518662,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507891560,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,12,0.0,23567,119108342324601,46,24.9,-113.63387298583984,0.8734999895095825,16,0.0,0.0,1.57542003E9,,,,0,,6,0.14,1.57542003E9
Raw,1755507891560,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,21,0.0,23567,119108342553565,46,25.2,305.7543640136719,0.8134999871253967,16,0.0,0.0,1.57542003E9,,,,0,,6,0.14,1.57542003E9
Raw,1755507891560,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,23,0.0,23567,119108349335165,12,36.8,-142.78152465820312,0.0495000034570694,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,6,0.14,1.57542003E9
Raw,1755507891561,40309549000000,18,,-1439502798878506075,0.6310462951660156,23.472071916330606,0.36527223776124607,9.824334801724975,90,26,0.0,23567,119108338122765,11,38.0,441.19293212890625,0.050200000405311584,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,6,0.14,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,10,0.0,16399,119109358891506,40,25.2,-309.56976318359375,0.8134999871253967,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,18,0.0,16399,119109349020537,10,37.9,513.5779418945312,0.03590000048279762,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,23,0.0,16399,119109357624891,12,36.2,293.0290832519531,0.0495000034570694,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,25,0.0,16399,119109349964991,70,21.3,595.6192016601562,1.0899999141693115,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,28,0.0,16399,119109351570488,53,23.4,385.53497314453125,0.9329999685287476,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,29,0.0,16399,119109345715327,61,22.3,78.6008071899414,1.0040000677108765,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,31,0.0,16399,119109354104624,21,30.2,172.8966064453125,0.08160000294446945,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,32,0.0,16399,119109347165220,35,26.3,-252.0344696044922,0.7369999885559082,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,194,0.0,16399,119109301027322,21,29.7,200.1749267578125,0.06210000067949295,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,4,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,195,0.0,16399,119109312758613,31,27.4,79.11459350585938,0.684499979019165,16,0.0,0.0,1.57542003E9,,,,0,,4,0.12,1.57542003E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,13,0.0,49359,43491363159948,14,34.6,26.172319412231445,0.2305000126361847,16,-0.0,1872.6600783192619,1.60087501E9,,,,0,,3,0.12,1.60087501E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,12,0.0,49359,43491358047194,40,25.2,639.0985717773438,1.0134999752044678,16,0.0,0.0,1.60143744E9,,,,0,,3,0.12,1.60143744E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,1,0.0,49359,43491354704180,46,24.1,-413.5852355957031,1.0674999952316284,16,0.0,0.0,1.60256256E9,,,,0,,3,0.12,1.60256256E9
Raw,1755507892572,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,24,0.0,49359,43491353726809,31,27.3,211.15675354003906,0.8859999775886536,16,0.0,0.0,1.60312499E9,,,,0,,3,0.12,1.60312499E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,8,0.0,49359,43491351046372,11,37.3,-2.0474114418029785,0.23970000445842743,16,-0.0,1867.4108932046968,1.60537498E9,,,,0,,3,0.12,1.60537498E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,16,0.0,16399,119095298975714,40,25.3,252.21505737304688,0.8134999871253967,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,9,0.0,16399,119095300896546,27,28.8,262.297119140625,0.6165000200271606,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,7,0.0,16399,119095303340368,46,24.9,-101.26242065429688,0.8510000109672546,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,4,0.0,16399,119095299183350,11,37.5,-0.6337302923202515,1.1806999444961548,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,3,0.0,16399,119095308665028,17,32.8,-0.3936809301376343,1.8567999601364136,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,1,0.0,16399,119095302659312,9,39.6,-2.8259382247924805,0.11949999630451202,16,-0.0,1920.3757538518662,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,12,0.0,23567,119109342324986,61,22.5,-112.95832824707031,1.0234999656677246,16,0.0,0.0,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,21,0.0,23567,119109342552558,46,24.9,306.9151306152344,0.8734999895095825,16,0.0,0.0,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,23,0.0,23567,119109349335632,12,36.6,-142.50306701660156,0.0495000034570694,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,26,0.0,23567,119109338121291,10,38.3,441.3756103515625,0.049400001764297485,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,31,0.0,23567,119109340974805,70,21.5,-478.4934387207031,1.8504999876022339,16,0.0,0.0,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507892573,40310549000000,18,,-1439502798878506075,0.42243003845214844,23.096436052583158,-0.09517261412737904,9.79838644581628,90,33,0.0,23567,119109346448583,80,20.7,278.732666015625,1.94350004196167,16,0.0,0.0,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507893548,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,10,0.0,16399,119110358892525,35,26.1,-309.1891784667969,0.7534999847412109,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,18,0.0,16399,119110349018816,10,37.8,513.5442504882812,0.03590000048279762,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,23,0.0,16399,119110357623904,12,36.1,293.1331787109375,0.0495000034570694,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,25,0.0,16399,119110349962851,46,24.2,596.34228515625,0.8600000143051147,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,28,0.0,16399,119110351569095,35,26.3,386.4103088378906,0.7429999709129333,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,29,0.0,16399,119110345715122,53,23.1,77.83963012695312,0.9239999651908875,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,31,0.0,16399,119110354104076,21,30.1,172.9638214111328,0.08160000294446945,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,32,0.0,16399,119110347166033,35,26.4,-251.79660034179688,0.7369999885559082,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,194,0.0,16399,119110301026643,24,29.3,200.18966674804688,0.09399999678134918,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,4,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,195,0.0,16399,119110312758371,35,26.1,78.90526580810547,0.7444999814033508,16,0.0,0.0,1.57542003E9,,,,0,,4,0.12,1.57542003E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,13,0.0,49359,43492363159822,14,34.8,26.328020095825195,0.2305000126361847,16,-0.0,1872.6600783192619,1.60087501E9,,,,0,,3,0.13,1.60087501E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,12,0.0,49359,43492358044829,46,24.8,640.1001586914062,1.0735000371932983,16,0.0,0.0,1.60143744E9,,,,0,,3,0.13,1.60143744E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,1,0.0,49359,43492354705482,70,21.6,-414.69830322265625,1.2975000143051147,16,0.0,0.0,1.60256256E9,,,,0,,3,0.13,1.60256256E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,24,0.0,49359,43492353726170,27,28.3,210.91363525390625,0.8360000252723694,16,0.0,0.0,1.60312499E9,,,,0,,3,0.13,1.60312499E9
Raw,1755507893549,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,8,0.0,49359,43492351046359,11,37.4,-1.9602575302124023,0.23970000445842743,16,-0.0,1867.4108932046968,1.60537498E9,,,,0,,3,0.13,1.60537498E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,16,0.0,16399,119096298974869,35,27.2,252.0326385498047,0.6934999823570251,16,0.0,0.0,1.56109798E9,,,,0,,5,5.66,1.56109798E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,9,0.0,16399,119096300895661,24,29.3,262.177001953125,0.0925000011920929,16,-0.0,1920.3757538518662,1.56109798E9,,,,0,,5,5.66,1.56109798E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,7,0.0,16399,119096303340706,70,22.1,-100.98397064208984,1.0010000467300415,16,0.0,0.0,1.56109798E9,,,,0,,5,5.66,1.56109798E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,6,0.0,16399,119096301716156,80,20.5,244.6199188232422,1.9179999828338623,16,0.0,0.0,1.56109798E9,,,,0,,5,5.66,1.56109798E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,4,0.0,16399,119096299183353,12,36.9,1.3346744775772095,1.2648999691009521,16,0.0,0.0,1.56109798E9,,,,0,,5,5.66,1.56109798E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,3,0.0,16399,119096308665038,17,32.6,1.267460584640503,1.8567999601364136,16,0.0,0.0,1.56109798E9,,,,0,,5,5.66,1.56109798E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,1,0.0,16399,119096302659326,9,39.4,-2.8734304904937744,0.11949999630451202,16,-0.0,1920.3757538518662,1.56109798E9,,,,0,,5,5.66,1.56109798E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,12,0.0,23567,119110342325344,61,23.2,-113.5767822265625,0.9434999823570251,16,0.0,0.0,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,21,0.0,23567,119110342551501,46,24.6,306.0683288574219,0.8734999895095825,16,0.0,0.0,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,23,0.0,23567,119110349336117,12,36.7,-142.45120239257812,0.0495000034570694,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507893550,40311549000000,18,,-1439502798878506077,0.3660697937011719,23.17314465472009,0.5284065801976888,9.878354907874717,90,26,0.0,23567,119110338119820,11,37.9,441.34259033203125,0.050200000405311584,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,6,0.11,1.57542003E9
Raw,1755507894559,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,10,0.0,16399,119111358893625,40,25.4,-309.9979248046875,0.8134999871253967,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507894560,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,16,0.0,16399,119111348461465,61,21.9,-661.2420043945312,1.0614999532699585,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507894560,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,18,0.0,16399,119111349017101,10,38.2,513.3402709960938,0.03590000048279762,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507894560,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,23,0.0,16399,119111357622915,12,35.6,293.07147216796875,0.0495000034570694,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507894560,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,25,0.0,16399,119111349960932,46,23.7,596.0949096679688,0.9299999475479126,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507894560,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,28,0.0,16399,119111351567850,40,25.2,386.8194580078125,0.8029999732971191,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507894560,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,29,0.0,16399,119111345714821,70,20.9,77.8491439819336,1.1740000247955322,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507894560,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,31,0.0,16399,119111354103462,21,30.5,172.85946655273438,0.08160000294446945,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507894560,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,32,0.0,16399,119111347166859,31,27.2,-251.6157989501953,0.6769999861717224,16,0.0,0.0,1.57542003E9,,,,0,,1,0.12,1.57542003E9
Raw,1755507894560,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,194,0.0,16399,119111301025991,24,29.3,200.02420043945312,0.09399999678134918,16,-0.0,1902.9177342976868,1.57542003E9,,,,0,,4,0.12,1.57542003E9
Raw,1755507894561,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,195,0.0,16399,119111312758087,27,27.9,78.3534164428711,0.684499979019165,16,0.0,0.0,1.57542003E9,,,,0,,4,0.12,1.57542003E9
Raw,1755507894561,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,13,0.0,49359,43493363159761,13,35.0,26.31839942932129,0.22940000891685486,16,-0.0,1872.6600783192619,1.60087501E9,,,,0,,3,0.12,1.60087501E9
Raw,1755507894561,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,12,0.0,49359,43493358042805,40,25.7,639.8941650390625,1.0134999752044678,16,0.0,0.0,1.60143744E9,,,,0,,3,0.12,1.60143744E9
Raw,1755507894561,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,1,0.0,49359,43493354706860,61,22.3,-415.6710510253906,1.21750009059906,16,0.0,0.0,1.60256256E9,,,,0,,3,0.12,1.60256256E9
Raw,1755507894561,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,24,0.0,49359,43493353725522,31,27.5,210.33392333984375,0.8859999775886536,16,0.0,0.0,1.60312499E9,,,,0,,3,0.12,1.60312499E9
Raw,1755507894561,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,8,0.0,49359,43493351046358,11,37.5,-2.044983148574829,0.23970000445842743,16,-0.0,1867.4108932046968,1.60537498E9,,,,0,,3,0.12,1.60537498E9
Raw,1755507894561,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,16,0.0,16399,119097298974057,35,26.3,251.59092712402344,0.7534999847412109,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
Raw,1755507894561,40312549000000,18,,-1439502798878506074,0.6145229339599609,22.582347810384817,0.5688710601978635,9.868802019215432,90,9,0.0,16399,119097300894792,27,28.5,262.3355407714844,0.6165000200271606,16,0.0,0.0,1.56109798E9,,,,0,,5,5.68,1.56109798E9
